Unnamed: 0,type,artist,prompt,evaluation_seed,concept_id
1446,0,Charles Dana Gibson,A famous artwork by Charles Dana Gibson,2,57
1447,0,Charles Dana Gibson,A famous artwork by Charles Dana Gibson,3,57
1448,0,Charles Dana Gibson,A famous artwork by Charles Dana Gibson,4,57
1449,0,Charles Dana Gibson,A famous artwork by Charles Dana Gibson,5,57
1450,0,Charles E. Burchfield,Image in the style of Charles E. Burchfield,1,58
1451,0,Charles E. Burchfield,Image in the style of Charles E. Burchfield,2,58
1452,0,Charles E. Burchfield,Image in the style of Charles E. Burchfield,3,58
1453,0,Charles E. Burchfield,Image in the style of Charles E. Burchfield,4,58
1454,0,Charles E. Burchfield,Image in the style of Charles E. Burchfield,5,58
1455,0,Charles E. Burchfield,Art inspired by Charles E. Burchfield,1,58
1456,0,Charles E. Burchfield,Art inspired by Charles E. Burchfield,2,58
1457,0,Charles E. Burchfield,Art inspired by Charles E. Burchfield,3,58
1458,0,Charles E. Burchfield,Art inspired by Charles E. Burchfield,4,58
1459,0,Charles E. Burchfield,Art inspired by Charles E. Burchfield,5,58
1460,0,Charles E. Burchfield,Painting in the style of Charles E. Burchfield,1,58
1461,0,Charles E. Burchfield,Painting in the style of Charles E. Burchfield,2,58
1462,0,Charles E. Burchfield,Painting in the style of Charles E. Burchfield,3,58
1463,0,Charles E. Burchfield,Painting in the style of Charles E. Burchfield,4,58
1464,0,Charles E. Burchfield,Painting in the style of Charles E. Burchfield,5,58
1465,0,Charles E. Burchfield,A reproduction of art by Charles E. Burchfield,1,58
1466,0,Charles E. Burchfield,A reproduction of art by Charles E. Burchfield,2,58
1467,0,Charles E. Burchfield,A reproduction of art by Charles E. Burchfield,3,58
1468,0,Charles E. Burchfield,A reproduction of art by Charles E. Burchfield,4,58
1469,0,Charles E. Burchfield,A reproduction of art by Charles E. Burchfield,5,58
1470,0,Charles E. Burchfield,A famous artwork by Charles E. Burchfield,1,58
1471,0,Charles E. Burchfield,A famous artwork by Charles E. Burchfield,2,58
1472,0,Charles E. Burchfield,A famous artwork by Charles E. Burchfield,3,58
1473,0,Charles E. Burchfield,A famous artwork by Charles E. Burchfield,4,58
1474,0,Charles E. Burchfield,A famous artwork by Charles E. Burchfield,5,58
1475,0,Charles Gwathmey,Image in the style of Charles Gwathmey,1,59
1476,0,Charles Gwathmey,Image in the style of Charles Gwathmey,2,59
1477,0,Charles Gwathmey,Image in the style of Charles Gwathmey,3,59
1478,0,Charles Gwathmey,Image in the style of Charles Gwathmey,4,59
1479,0,Charles Gwathmey,Image in the style of Charles Gwathmey,5,59
1480,0,Charles Gwathmey,Art inspired by Charles Gwathmey,1,59
1481,0,Charles Gwathmey,Art inspired by Charles Gwathmey,2,59
1482,0,Charles Gwathmey,Art inspired by Charles Gwathmey,3,59
1483,0,Charles Gwathmey,Art inspired by Charles Gwathmey,4,59
1484,0,Charles Gwathmey,Art inspired by Charles Gwathmey,5,59
1485,0,Charles Gwathmey,Painting in the style of Charles Gwathmey,1,59
1486,0,Charles Gwathmey,Painting in the style of Charles Gwathmey,2,59
1487,0,Charles Gwathmey,Painting in the style of Charles Gwathmey,3,59
1488,0,Charles Gwathmey,Painting in the style of Charles Gwathmey,4,59
1489,0,Charles Gwathmey,Painting in the style of Charles Gwathmey,5,59
1490,0,Charles Gwathmey,A reproduction of art by Charles Gwathmey,1,59
1491,0,Charles Gwathmey,A reproduction of art by Charles Gwathmey,2,59
1492,0,Charles Gwathmey,A reproduction of art by Charles Gwathmey,3,59
1493,0,Charles Gwathmey,A reproduction of art by Charles Gwathmey,4,59
1494,0,Charles Gwathmey,A reproduction of art by Charles Gwathmey,5,59
1495,0,Charles Gwathmey,A famous artwork by Charles Gwathmey,1,59
1496,0,Charles Gwathmey,A famous artwork by Charles Gwathmey,2,59
1497,0,Charles Gwathmey,A famous artwork by Charles Gwathmey,3,59
1498,0,Charles Gwathmey,A famous artwork by Charles Gwathmey,4,59
1499,0,Charles Gwathmey,A famous artwork by Charles Gwathmey,5,59
1500,0,Charles Le Brun,Image in the style of Charles Le Brun,1,60
1501,0,Charles Le Brun,Image in the style of Charles Le Brun,2,60
1502,0,Charles Le Brun,Image in the style of Charles Le Brun,3,60
1503,0,Charles Le Brun,Image in the style of Charles Le Brun,4,60
1504,0,Charles Le Brun,Image in the style of Charles Le Brun,5,60
1505,0,Charles Le Brun,Art inspired by Charles Le Brun,1,60
1506,0,Charles Le Brun,Art inspired by Charles Le Brun,2,60
1507,0,Charles Le Brun,Art inspired by Charles Le Brun,3,60
1508,0,Charles Le Brun,Art inspired by Charles Le Brun,4,60
1509,0,Charles Le Brun,Art inspired by Charles Le Brun,5,60
1510,0,Charles Le Brun,Painting in the style of Charles Le Brun,1,60
1511,0,Charles Le Brun,Painting in the style of Charles Le Brun,2,60
1512,0,Charles Le Brun,Painting in the style of Charles Le Brun,3,60
1513,0,Charles Le Brun,Painting in the style of Charles Le Brun,4,60
1514,0,Charles Le Brun,Painting in the style of Charles Le Brun,5,60
1515,0,Charles Le Brun,A reproduction of art by Charles Le Brun,1,60
1516,0,Charles Le Brun,A reproduction of art by Charles Le Brun,2,60
1517,0,Charles Le Brun,A reproduction of art by Charles Le Brun,3,60
1518,0,Charles Le Brun,A reproduction of art by Charles Le Brun,4,60
1519,0,Charles Le Brun,A reproduction of art by Charles Le Brun,5,60
1520,0,Charles Le Brun,A famous artwork by Charles Le Brun,1,60
1521,0,Charles Le Brun,A famous artwork by Charles Le Brun,2,60
1522,0,Charles Le Brun,A famous artwork by Charles Le Brun,3,60
1523,0,Charles Le Brun,A famous artwork by Charles Le Brun,4,60
1524,0,Charles Le Brun,A famous artwork by Charles Le Brun,5,60
1525,0,Charles Liu,Image in the style of Charles Liu,1,61
1526,0,Charles Liu,Image in the style of Charles Liu,2,61
1527,0,Charles Liu,Image in the style of Charles Liu,3,61
1528,0,Charles Liu,Image in the style of Charles Liu,4,61
1529,0,Charles Liu,Image in the style of Charles Liu,5,61
1530,0,Charles Liu,Art inspired by Charles Liu,1,61
1531,0,Charles Liu,Art inspired by Charles Liu,2,61
1532,0,Charles Liu,Art inspired by Charles Liu,3,61
1533,0,Charles Liu,Art inspired by Charles Liu,4,61
1534,0,Charles Liu,Art inspired by Charles Liu,5,61
1535,0,Charles Liu,Painting in the style of Charles Liu,1,61
1536,0,Charles Liu,Painting in the style of Charles Liu,2,61
1537,0,Charles Liu,Painting in the style of Charles Liu,3,61
1538,0,Charles Liu,Painting in the style of Charles Liu,4,61
1539,0,Charles Liu,Painting in the style of Charles Liu,5,61
1540,0,Charles Liu,A reproduction of art by Charles Liu,1,61
1541,0,Charles Liu,A reproduction of art by Charles Liu,2,61
1542,0,Charles Liu,A reproduction of art by Charles Liu,3,61
1543,0,Charles Liu,A reproduction of art by Charles Liu,4,61
1544,0,Charles Liu,A reproduction of art by Charles Liu,5,61
1545,0,Charles Liu,A famous artwork by Charles Liu,1,61
1546,0,Charles Liu,A famous artwork by Charles Liu,2,61
1547,0,Charles Liu,A famous artwork by Charles Liu,3,61
1548,0,Charles Liu,A famous artwork by Charles Liu,4,61
1549,0,Charles Liu,A famous artwork by Charles Liu,5,61
1550,0,Charles Schridde,Image in the style of Charles Schridde,1,62
1551,0,Charles Schridde,Image in the style of Charles Schridde,2,62
1552,0,Charles Schridde,Image in the style of Charles Schridde,3,62
1553,0,Charles Schridde,Image in the style of Charles Schridde,4,62
1554,0,Charles Schridde,Image in the style of Charles Schridde,5,62
1555,0,Charles Schridde,Art inspired by Charles Schridde,1,62
1556,0,Charles Schridde,Art inspired by Charles Schridde,2,62
1557,0,Charles Schridde,Art inspired by Charles Schridde,3,62
1558,0,Charles Schridde,Art inspired by Charles Schridde,4,62
1559,0,Charles Schridde,Art inspired by Charles Schridde,5,62
1560,0,Charles Schridde,Painting in the style of Charles Schridde,1,62
1561,0,Charles Schridde,Painting in the style of Charles Schridde,2,62
1562,0,Charles Schridde,Painting in the style of Charles Schridde,3,62
1563,0,Charles Schridde,Painting in the style of Charles Schridde,4,62
1564,0,Charles Schridde,Painting in the style of Charles Schridde,5,62
1565,0,Charles Schridde,A reproduction of art by Charles Schridde,1,62
1566,0,Charles Schridde,A reproduction of art by Charles Schridde,2,62
1567,0,Charles Schridde,A reproduction of art by Charles Schridde,3,62
1568,0,Charles Schridde,A reproduction of art by Charles Schridde,4,62
1569,0,Charles Schridde,A reproduction of art by Charles Schridde,5,62
1570,0,Charles Schridde,A famous artwork by Charles Schridde,1,62
1571,0,Charles Schridde,A famous artwork by Charles Schridde,2,62
1572,0,Charles Schridde,A famous artwork by Charles Schridde,3,62
1573,0,Charles Schridde,A famous artwork by Charles Schridde,4,62
1574,0,Charles Schridde,A famous artwork by Charles Schridde,5,62
1575,0,Charles Schulz,Image in the style of Charles Schulz,1,63
1576,0,Charles Schulz,Image in the style of Charles Schulz,2,63
1577,0,Charles Schulz,Image in the style of Charles Schulz,3,63
1578,0,Charles Schulz,Image in the style of Charles Schulz,4,63
1579,0,Charles Schulz,Image in the style of Charles Schulz,5,63
1580,0,Charles Schulz,Art inspired by Charles Schulz,1,63
1581,0,Charles Schulz,Art inspired by Charles Schulz,2,63
1582,0,Charles Schulz,Art inspired by Charles Schulz,3,63
1583,0,Charles Schulz,Art inspired by Charles Schulz,4,63
1584,0,Charles Schulz,Art inspired by Charles Schulz,5,63
1585,0,Charles Schulz,Painting in the style of Charles Schulz,1,63
1586,0,Charles Schulz,Painting in the style of Charles Schulz,2,63
1587,0,Charles Schulz,Painting in the style of Charles Schulz,3,63
1588,0,Charles Schulz,Painting in the style of Charles Schulz,4,63
1589,0,Charles Schulz,Painting in the style of Charles Schulz,5,63
1590,0,Charles Schulz,A reproduction of art by Charles Schulz,1,63
1591,0,Charles Schulz,A reproduction of art by Charles Schulz,2,63
1592,0,Charles Schulz,A reproduction of art by Charles Schulz,3,63
1593,0,Charles Schulz,A reproduction of art by Charles Schulz,4,63
1594,0,Charles Schulz,A reproduction of art by Charles Schulz,5,63
1595,0,Charles Schulz,A famous artwork by Charles Schulz,1,63
1596,0,Charles Schulz,A famous artwork by Charles Schulz,2,63
1597,0,Charles Schulz,A famous artwork by Charles Schulz,3,63
1598,0,Charles Schulz,A famous artwork by Charles Schulz,4,63
1599,0,Charles Schulz,A famous artwork by Charles Schulz,5,63
1600,0,Charles Spencelayh,Image in the style of Charles Spencelayh,1,64
1601,0,Charles Spencelayh,Image in the style of Charles Spencelayh,2,64
1602,0,Charles Spencelayh,Image in the style of Charles Spencelayh,3,64
1603,0,Charles Spencelayh,Image in the style of Charles Spencelayh,4,64
1604,0,Charles Spencelayh,Image in the style of Charles Spencelayh,5,64
1605,0,Charles Spencelayh,Art inspired by Charles Spencelayh,1,64
1606,0,Charles Spencelayh,Art inspired by Charles Spencelayh,2,64
1607,0,Charles Spencelayh,Art inspired by Charles Spencelayh,3,64
1608,0,Charles Spencelayh,Art inspired by Charles Spencelayh,4,64
1609,0,Charles Spencelayh,Art inspired by Charles Spencelayh,5,64
1610,0,Charles Spencelayh,Painting in the style of Charles Spencelayh,1,64
1611,0,Charles Spencelayh,Painting in the style of Charles Spencelayh,2,64
1612,0,Charles Spencelayh,Painting in the style of Charles Spencelayh,3,64
1613,0,Charles Spencelayh,Painting in the style of Charles Spencelayh,4,64
1614,0,Charles Spencelayh,Painting in the style of Charles Spencelayh,5,64
1615,0,Charles Spencelayh,A reproduction of art by Charles Spencelayh,1,64
1616,0,Charles Spencelayh,A reproduction of art by Charles Spencelayh,2,64
1617,0,Charles Spencelayh,A reproduction of art by Charles Spencelayh,3,64
1618,0,Charles Spencelayh,A reproduction of art by Charles Spencelayh,4,64
1619,0,Charles Spencelayh,A reproduction of art by Charles Spencelayh,5,64
1620,0,Charles Spencelayh,A famous artwork by Charles Spencelayh,1,64
1621,0,Charles Spencelayh,A famous artwork by Charles Spencelayh,2,64
1622,0,Charles Spencelayh,A famous artwork by Charles Spencelayh,3,64
1623,0,Charles Spencelayh,A famous artwork by Charles Spencelayh,4,64
1624,0,Charles Spencelayh,A famous artwork by Charles Spencelayh,5,64
1625,0,Charles Vess,Image in the style of Charles Vess,1,65
1626,0,Charles Vess,Image in the style of Charles Vess,2,65
1627,0,Charles Vess,Image in the style of Charles Vess,3,65
1628,0,Charles Vess,Image in the style of Charles Vess,4,65
1629,0,Charles Vess,Image in the style of Charles Vess,5,65
1630,0,Charles Vess,Art inspired by Charles Vess,1,65
1631,0,Charles Vess,Art inspired by Charles Vess,2,65
1632,0,Charles Vess,Art inspired by Charles Vess,3,65
1633,0,Charles Vess,Art inspired by Charles Vess,4,65
1634,0,Charles Vess,Art inspired by Charles Vess,5,65
1635,0,Charles Vess,Painting in the style of Charles Vess,1,65
1636,0,Charles Vess,Painting in the style of Charles Vess,2,65
1637,0,Charles Vess,Painting in the style of Charles Vess,3,65
1638,0,Charles Vess,Painting in the style of Charles Vess,4,65
1639,0,Charles Vess,Painting in the style of Charles Vess,5,65
1640,0,Charles Vess,A reproduction of art by Charles Vess,1,65
1641,0,Charles Vess,A reproduction of art by Charles Vess,2,65
1642,0,Charles Vess,A reproduction of art by Charles Vess,3,65
1643,0,Charles Vess,A reproduction of art by Charles Vess,4,65
1644,0,Charles Vess,A reproduction of art by Charles Vess,5,65
1645,0,Charles Vess,A famous artwork by Charles Vess,1,65
1646,0,Charles Vess,A famous artwork by Charles Vess,2,65
1647,0,Charles Vess,A famous artwork by Charles Vess,3,65
1648,0,Charles Vess,A famous artwork by Charles Vess,4,65
1649,0,Charles Vess,A famous artwork by Charles Vess,5,65
1650,0,Charles-Francois Daubigny,Image in the style of Charles-Francois Daubigny,1,66
1651,0,Charles-Francois Daubigny,Image in the style of Charles-Francois Daubigny,2,66
1652,0,Charles-Francois Daubigny,Image in the style of Charles-Francois Daubigny,3,66
1653,0,Charles-Francois Daubigny,Image in the style of Charles-Francois Daubigny,4,66
1654,0,Charles-Francois Daubigny,Image in the style of Charles-Francois Daubigny,5,66
1655,0,Charles-Francois Daubigny,Art inspired by Charles-Francois Daubigny,1,66
1656,0,Charles-Francois Daubigny,Art inspired by Charles-Francois Daubigny,2,66
1657,0,Charles-Francois Daubigny,Art inspired by Charles-Francois Daubigny,3,66
1658,0,Charles-Francois Daubigny,Art inspired by Charles-Francois Daubigny,4,66
1659,0,Charles-Francois Daubigny,Art inspired by Charles-Francois Daubigny,5,66
1660,0,Charles-Francois Daubigny,Painting in the style of Charles-Francois Daubigny,1,66
1661,0,Charles-Francois Daubigny,Painting in the style of Charles-Francois Daubigny,2,66
1662,0,Charles-Francois Daubigny,Painting in the style of Charles-Francois Daubigny,3,66
1663,0,Charles-Francois Daubigny,Painting in the style of Charles-Francois Daubigny,4,66
1664,0,Charles-Francois Daubigny,Painting in the style of Charles-Francois Daubigny,5,66
1665,0,Charles-Francois Daubigny,A reproduction of art by Charles-Francois Daubigny,1,66
1666,0,Charles-Francois Daubigny,A reproduction of art by Charles-Francois Daubigny,2,66
1667,0,Charles-Francois Daubigny,A reproduction of art by Charles-Francois Daubigny,3,66
1668,0,Charles-Francois Daubigny,A reproduction of art by Charles-Francois Daubigny,4,66
1669,0,Charles-Francois Daubigny,A reproduction of art by Charles-Francois Daubigny,5,66
1670,0,Charles-Francois Daubigny,A famous artwork by Charles-Francois Daubigny,1,66
1671,0,Charles-Francois Daubigny,A famous artwork by Charles-Francois Daubigny,2,66
1672,0,Charles-Francois Daubigny,A famous artwork by Charles-Francois Daubigny,3,66
1673,0,Charles-Francois Daubigny,A famous artwork by Charles-Francois Daubigny,4,66
1674,0,Charles-Francois Daubigny,A famous artwork by Charles-Francois Daubigny,5,66
1675,0,Charlie Bowater,Image in the style of Charlie Bowater,1,67
1676,0,Charlie Bowater,Image in the style of Charlie Bowater,2,67
1677,0,Charlie Bowater,Image in the style of Charlie Bowater,3,67
1678,0,Charlie Bowater,Image in the style of Charlie Bowater,4,67
1679,0,Charlie Bowater,Image in the style of Charlie Bowater,5,67
1680,0,Charlie Bowater,Art inspired by Charlie Bowater,1,67
1681,0,Charlie Bowater,Art inspired by Charlie Bowater,2,67
1682,0,Charlie Bowater,Art inspired by Charlie Bowater,3,67
1683,0,Charlie Bowater,Art inspired by Charlie Bowater,4,67
1684,0,Charlie Bowater,Art inspired by Charlie Bowater,5,67
1685,0,Charlie Bowater,Painting in the style of Charlie Bowater,1,67
1686,0,Charlie Bowater,Painting in the style of Charlie Bowater,2,67
1687,0,Charlie Bowater,Painting in the style of Charlie Bowater,3,67
1688,0,Charlie Bowater,Painting in the style of Charlie Bowater,4,67
1689,0,Charlie Bowater,Painting in the style of Charlie Bowater,5,67
1690,0,Charlie Bowater,A reproduction of art by Charlie Bowater,1,67
1691,0,Charlie Bowater,A reproduction of art by Charlie Bowater,2,67
1692,0,Charlie Bowater,A reproduction of art by Charlie Bowater,3,67
1693,0,Charlie Bowater,A reproduction of art by Charlie Bowater,4,67
1694,0,Charlie Bowater,A reproduction of art by Charlie Bowater,5,67
1695,0,Charlie Bowater,A famous artwork by Charlie Bowater,1,67
1696,0,Charlie Bowater,A famous artwork by Charlie Bowater,2,67
1697,0,Charlie Bowater,A famous artwork by Charlie Bowater,3,67
1698,0,Charlie Bowater,A famous artwork by Charlie Bowater,4,67
1699,0,Charlie Bowater,A famous artwork by Charlie Bowater,5,67
1700,0,Charline von Heyl,Image in the style of Charline von Heyl,1,68
1701,0,Charline von Heyl,Image in the style of Charline von Heyl,2,68
1702,0,Charline von Heyl,Image in the style of Charline von Heyl,3,68
1703,0,Charline von Heyl,Image in the style of Charline von Heyl,4,68
1704,0,Charline von Heyl,Image in the style of Charline von Heyl,5,68
1705,0,Charline von Heyl,Art inspired by Charline von Heyl,1,68
1706,0,Charline von Heyl,Art inspired by Charline von Heyl,2,68
1707,0,Charline von Heyl,Art inspired by Charline von Heyl,3,68
1708,0,Charline von Heyl,Art inspired by Charline von Heyl,4,68
1709,0,Charline von Heyl,Art inspired by Charline von Heyl,5,68
1710,0,Charline von Heyl,Painting in the style of Charline von Heyl,1,68
1711,0,Charline von Heyl,Painting in the style of Charline von Heyl,2,68
